datetime,Lane 1 Flow (Veh/5 Minutes)
2016-01-15 21:05:00,56
2016-01-15 21:10:00,60
2016-01-15 21:15:00,50
2016-01-15 21:20:00,49
2016-01-15 21:25:00,43
2016-01-15 21:30:00,48
2016-01-15 21:35:00,53
2016-01-15 21:40:00,52
2016-01-15 21:45:00,41
2016-01-15 21:50:00,45
2016-01-15 21:55:00,47
2016-01-15 22:00:00,35
2016-01-15 22:05:00,37
2016-01-15 22:10:00,38
2016-01-15 22:15:00,46
2016-01-15 22:20:00,59
2016-01-15 22:25:00,44
2016-01-15 22:30:00,36
2016-01-15 22:35:00,40
2016-01-15 22:40:00,28
2016-01-15 22:45:00,38
2016-01-15 22:50:00,23
2016-01-15 22:55:00,29
2016-01-15 23:00:00,20
2016-01-15 23:05:00,31
2016-01-15 23:10:00,23
2016-01-15 23:15:00,27
2016-01-15 23:20:00,28
2016-01-15 23:25:00,22
2016-01-15 23:30:00,25
2016-01-15 23:35:00,21
2016-01-15 23:40:00,33
2016-01-15 23:45:00,31
2016-01-15 23:50:00,18
2016-01-15 23:55:00,19
2016-01-22 00:00:00,13
2016-01-22 00:05:00,20
2016-01-22 00:10:00,7
2016-01-22 00:15:00,8
2016-01-22 00:20:00,6
2016-01-22 00:25:00,5
2016-01-22 00:30:00,5
2016-01-22 00:35:00,10
2016-01-22 00:40:00,12
2016-01-22 00:45:00,9
2016-01-22 00:50:00,11
2016-01-22 00:55:00,7
2016-01-22 01:00:00,8
2016-01-22 01:05:00,5
2016-01-22 01:10:00,5
2016-01-22 01:15:00,7
2016-01-22 01:20:00,8
2016-01-22 01:25:00,4
2016-01-22 01:30:00,0
2016-01-22 01:35:00,7
2016-01-22 01:40:00,8
2016-01-22 01:45:00,8
2016-01-22 01:50:00,8
2016-01-22 01:55:00,5
2016-01-22 02:00:00,3
2016-01-22 02:05:00,5
2016-01-22 02:10:00,1
2016-01-22 02:15:00,7
2016-01-22 02:20:00,1
2016-01-22 02:25:00,2
2016-01-22 02:30:00,4
2016-01-22 02:35:00,4
2016-01-22 02:40:00,4
2016-01-22 02:45:00,5
2016-01-22 02:50:00,7
2016-01-22 02:55:00,3
2016-01-22 03:00:00,2
2016-01-22 03:05:00,4
2016-01-22 03:10:00,4
2016-01-22 03:15:00,4
2016-01-22 03:20:00,6
2016-01-22 03:25:00,5
2016-01-22 03:30:00,7
2016-01-22 03:35:00,14
2016-01-22 03:40:00,6
2016-01-22 03:45:00,8
2016-01-22 03:50:00,8
2016-01-22 03:55:00,7
2016-01-22 04:00:00,6
2016-01-22 04:05:00,9
2016-01-22 04:10:00,10
2016-01-22 04:15:00,11
2016-01-22 04:20:00,12
2016-01-22 04:25:00,15
2016-01-22 04:30:00,22
2016-01-22 04:35:00,22
2016-01-22 04:40:00,23
2016-01-22 04:45:00,23
2016-01-22 04:50:00,37
2016-01-22 04:55:00,40
2016-01-22 05:00:00,32
2016-01-22 05:05:00,54
2016-01-22 05:10:00,46
2016-01-22 05:15:00,54
2016-01-22 05:20:00,51
2016-01-22 05:25:00,55
2016-01-22 05:30:00,59
2016-01-22 05:35:00,77
2016-01-22 05:40:00,97
2016-01-22 05:45:00,74
2016-01-22 05:50:00,70
2016-01-22 05:55:00,99
2016-01-22 06:00:00,101
2016-01-22 06:05:00,90
2016-01-22 06:10:00,109
2016-01-22 06:15:00,106
2016-01-22 06:20:00,136
2016-01-22 06:25:00,134
2016-01-22 06:30:00,147
2016-01-22 06:35:00,142
2016-01-22 06:40:00,169
2016-01-22 06:45:00,134
2016-01-22 06:50:00,168
2016-01-22 06:55:00,145
2016-01-22 07:00:00,140
2016-01-22 07:05:00,160
2016-01-22 07:10:00,159
2016-01-22 07:15:00,135
2016-01-22 07:20:00,123
2016-01-22 07:25:00,116
2016-01-22 07:30:00,113
2016-01-22 07:35:00,99
2016-01-22 07:40:00,99
2016-01-22 07:45:00,90
2016-01-22 07:50:00,101
2016-01-22 07:55:00,94
2016-01-22 08:00:00,87
2016-01-22 08:05:00,93
2016-01-22 08:10:00,102
2016-01-22 08:15:00,83
2016-01-22 08:20:00,83
2016-01-22 08:25:00,94
2016-01-22 08:30:00,96
2016-01-22 08:35:00,95
2016-01-22 08:40:00,95
2016-01-22 08:45:00,100
2016-01-22 08:50:00,95
2016-01-22 08:55:00,88
2016-01-22 09:00:00,83
2016-01-22 09:05:00,92
2016-01-22 09:10:00,102
2016-01-22 09:15:00,98
2016-01-22 09:20:00,109
2016-01-22 09:25:00,120
2016-01-22 09:30:00,134
2016-01-22 09:35:00,116
2016-01-22 09:40:00,105
2016-01-22 09:45:00,123
2016-01-22 09:50:00,96
2016-01-22 09:55:00,115
2016-01-22 10:00:00,105
2016-01-22 10:05:00,110
2016-01-22 10:10:00,98
2016-01-22 10:15:00,108
2016-01-22 10:20:00,118
2016-01-22 10:25:00,108
2016-01-22 10:30:00,105
2016-01-22 10:35:00,105
2016-01-22 10:40:00,106
2016-01-22 10:45:00,109
2016-01-22 10:50:00,111
2016-01-22 10:55:00,91
2016-01-22 11:00:00,89
2016-01-22 11:05:00,99
2016-01-22 11:10:00,102
2016-01-22 11:15:00,104
2016-01-22 11:20:00,114
2016-01-22 11:25:00,113
2016-01-22 11:30:00,125
2016-01-22 11:35:00,121
2016-01-22 11:40:00,98
2016-01-22 11:45:00,96
2016-01-22 11:50:00,117
2016-01-22 11:55:00,97
2016-01-22 12:00:00,95
2016-01-22 12:05:00,113
2016-01-22 12:10:00,105
2016-01-22 12:15:00,96
2016-01-22 12:20:00,97
2016-01-22 12:25:00,95
2016-01-22 12:30:00,90
2016-01-22 12:35:00,93
2016-01-22 12:40:00,103
2016-01-22 12:45:00,111
2016-01-22 12:50:00,111
2016-01-22 12:55:00,91
2016-01-22 13:00:00,107
2016-01-22 13:05:00,90
2016-01-22 13:10:00,117
2016-01-22 13:15:00,102
2016-01-22 13:20:00,100
2016-01-22 13:25:00,116
2016-01-22 13:30:00,94
2016-01-22 13:35:00,89
2016-01-22 13:40:00,100
2016-01-22 13:45:00,100
2016-01-22 13:50:00,93
2016-01-22 13:55:00,88
2016-01-22 14:00:00,105
2016-01-22 14:05:00,119
2016-01-22 14:10:00,110
2016-01-22 14:15:00,95
2016-01-22 14:20:00,107
2016-01-22 14:25:00,122
2016-01-22 14:30:00,114
2016-01-22 14:35:00,97
2016-01-22 14:40:00,116
2016-01-22 14:45:00,113
2016-01-22 14:50:00,101
2016-01-22 14:55:00,96
2016-01-22 15:00:00,105
2016-01-22 15:05:00,104
2016-01-22 15:10:00,84
2016-01-22 15:15:00,99
2016-01-22 15:20:00,100
2016-01-22 15:25:00,104
2016-01-22 15:30:00,98
2016-01-22 15:35:00,99
2016-01-22 15:40:00,109
2016-01-22 15:45:00,115
2016-01-22 15:50:00,101
2016-01-22 15:55:00,106
2016-01-22 16:00:00,109
2016-01-22 16:05:00,92
2016-01-22 16:10:00,107
2016-01-22 16:15:00,109
2016-01-22 16:20:00,103
2016-01-22 16:25:00,117
2016-01-22 16:30:00,75
2016-01-22 16:35:00,102
2016-01-22 16:40:00,93
2016-01-22 16:45:00,93
2016-01-22 16:50:00,96
2016-01-22 16:55:00,87
2016-01-22 17:00:00,93
2016-01-22 17:05:00,87
2016-01-22 17:10:00,95
2016-01-22 17:15:00,94
2016-01-22 17:20:00,105
2016-01-22 17:25:00,95
2016-01-22 17:30:00,94
2016-01-22 17:35:00,85
2016-01-22 17:40:00,91
2016-01-22 17:45:00,88
2016-01-22 17:50:00,82
2016-01-22 17:55:00,83
2016-01-22 18:00:00,75
2016-01-22 18:05:00,70
2016-01-22 18:10:00,70
2016-01-22 18:15:00,83
2016-01-22 18:20:00,86
2016-01-22 18:25:00,102
2016-01-22 18:30:00,101
2016-01-22 18:35:00,89
2016-01-22 18:40:00,94
2016-01-22 18:45:00,81
2016-01-22 18:50:00,98
2016-01-22 18:55:00,91
2016-01-22 19:00:00,91
2016-01-22 19:05:00,100
2016-01-22 19:10:00,90
2016-01-22 19:15:00,84
2016-01-22 19:20:00,114
2016-01-22 19:25:00,93
2016-01-22 19:30:00,73
2016-01-22 19:35:00,73
2016-01-22 19:40:00,77
2016-01-22 19:45:00,81
2016-01-22 19:50:00,81
2016-01-22 19:55:00,79
2016-01-22 20:00:00,70
2016-01-22 20:05:00,78
2016-01-22 20:10:00,70
2016-01-22 20:15:00,63
2016-01-22 20:20:00,49
2016-01-22 20:25:00,70
2016-01-22 20:30:00,47
2016-01-22 20:35:00,54
2016-01-22 20:40:00,59
2016-01-22 20:45:00,60
2016-01-22 20:50:00,52
2016-01-22 20:55:00,48
2016-01-22 21:00:00,63
2016-01-22 21:05:00,46
2016-01-22 21:10:00,35
2016-01-22 21:15:00,48
2016-01-22 21:20:00,51
2016-01-22 21:25:00,61
2016-01-22 21:30:00,44
2016-01-22 21:35:00,50
2016-01-22 21:40:00,54
2016-01-22 21:45:00,40
2016-01-22 21:50:00,37
2016-01-22 21:55:00,44
2016-01-22 22:00:00,39
2016-01-22 22:05:00,40
2016-01-22 22:10:00,42
2016-01-22 22:15:00,39
2016-01-22 22:20:00,45
2016-01-22 22:25:00,40
2016-01-22 22:30:00,44
2016-01-22 22:35:00,33
2016-01-22 22:40:00,35
2016-01-22 22:45:00,39
2016-01-22 22:50:00,34
2016-01-22 22:55:00,33
2016-01-22 23:00:00,22
2016-01-22 23:05:00,27
2016-01-22 23:10:00,31
2016-01-22 23:15:00,25
2016-01-22 23:20:00,24
2016-01-22 23:25:00,20
2016-01-22 23:30:00,23
2016-01-22 23:35:00,25
2016-01-22 23:40:00,34
2016-01-22 23:45:00,25
2016-01-22 23:50:00,30
2016-01-22 23:55:00,9
2016-01-29 00:00:00,10
2016-01-29 00:05:00,14
2016-01-29 00:10:00,11
2016-01-29 00:15:00,9
2016-01-29 00:20:00,13
2016-01-29 00:25:00,11
2016-01-29 00:30:00,11
2016-01-29 00:35:00,8
2016-01-29 00:40:00,3
2016-01-29 00:45:00,11
2016-01-29 00:50:00,8
2016-01-29 00:55:00,7
2016-01-29 01:00:00,8
2016-01-29 01:05:00,6
2016-01-29 01:10:00,5
2016-01-29 01:15:00,2
2016-01-29 01:20:00,10
2016-01-29 01:25:00,4
2016-01-29 01:30:00,9
2016-01-29 01:35:00,4
2016-01-29 01:40:00,6
2016-01-29 01:45:00,6
2016-01-29 01:50:00,6
2016-01-29 01:55:00,6
2016-01-29 02:00:00,3
2016-01-29 02:05:00,5
2016-01-29 02:10:00,5
2016-01-29 02:15:00,7
2016-01-29 02:20:00,2
2016-01-29 02:25:00,4
2016-01-29 02:30:00,8
2016-01-29 02:35:00,2
2016-01-29 02:40:00,3
2016-01-29 02:45:00,4
2016-01-29 02:50:00,4
2016-01-29 02:55:00,3
2016-01-29 03:00:00,2
2016-01-29 03:05:00,2
2016-01-29 03:10:00,4
2016-01-29 03:15:00,4
2016-01-29 03:20:00,7
2016-01-29 03:25:00,5
2016-01-29 03:30:00,4
2016-01-29 03:35:00,8
2016-01-29 03:40:00,4
2016-01-29 03:45:00,8
2016-01-29 03:50:00,2
2016-01-29 03:55:00,8
2016-01-29 04:00:00,8
2016-01-29 04:05:00,10
2016-01-29 04:10:00,11
2016-01-29 04:15:00,16
2016-01-29 04:20:00,15
2016-01-29 04:25:00,12
2016-01-29 04:30:00,15
2016-01-29 04:35:00,25
2016-01-29 04:40:00,27
2016-01-29 04:45:00,34
2016-01-29 04:50:00,20
2016-01-29 04:55:00,34
2016-01-29 05:00:00,41
2016-01-29 05:05:00,40
2016-01-29 05:10:00,50
2016-01-29 05:15:00,40
2016-01-29 05:20:00,61
2016-01-29 05:25:00,58
2016-01-29 05:30:00,65
2016-01-29 05:35:00,64
2016-01-29 05:40:00,86
2016-01-29 05:45:00,90
2016-01-29 05:50:00,77
2016-01-29 05:55:00,98
2016-01-29 06:00:00,89
2016-01-29 06:05:00,102
2016-01-29 06:10:00,101
2016-01-29 06:15:00,122
2016-01-29 06:20:00,120
2016-01-29 06:25:00,136
2016-01-29 06:30:00,127
2016-01-29 06:35:00,152
2016-01-29 06:40:00,163
2016-01-29 06:45:00,169
2016-01-29 06:50:00,163
2016-01-29 06:55:00,139
2016-01-29 07:00:00,166
2016-01-29 07:05:00,137
2016-01-29 07:10:00,132
2016-01-29 07:15:00,142
2016-01-29 07:20:00,116
2016-01-29 07:25:00,110
2016-01-29 07:30:00,111
2016-01-29 07:35:00,86
2016-01-29 07:40:00,93
2016-01-29 07:45:00,75
2016-01-29 07:50:00,78
2016-01-29 07:55:00,94
2016-01-29 08:00:00,100
2016-01-29 08:05:00,91
2016-01-29 08:10:00,90
2016-01-29 08:15:00,79
2016-01-29 08:20:00,90
2016-01-29 08:25:00,77
2016-01-29 08:30:00,106
2016-01-29 08:35:00,91
2016-01-29 08:40:00,100
2016-01-29 08:45:00,101
2016-01-29 08:50:00,79
2016-01-29 08:55:00,92
2016-01-29 09:00:00,90
2016-01-29 09:05:00,98
2016-01-29 09:10:00,86
2016-01-29 09:15:00,92
2016-01-29 09:20:00,102
2016-01-29 09:25:00,99
2016-01-29 09:30:00,116
2016-01-29 09:35:00,109
2016-01-29 09:40:00,113
2016-01-29 09:45:00,109
2016-01-29 09:50:00,123
2016-01-29 09:55:00,95
2016-01-29 10:00:00,117
2016-01-29 10:05:00,112
2016-01-29 10:10:00,100
2016-01-29 10:15:00,108
2016-01-29 10:20:00,102
2016-01-29 10:25:00,107
2016-01-29 10:30:00,85
2016-01-29 10:35:00,111
2016-01-29 10:40:00,97
2016-01-29 10:45:00,101
2016-01-29 10:50:00,118
2016-01-29 10:55:00,101
2016-01-29 11:00:00,116
2016-01-29 11:05:00,104
2016-01-29 11:10:00,92
2016-01-29 11:15:00,98
2016-01-29 11:20:00,111
2016-01-29 11:25:00,111
2016-01-29 11:30:00,93
2016-01-29 11:35:00,118
2016-01-29 11:40:00,117
2016-01-29 11:45:00,121
2016-01-29 11:50:00,104
2016-01-29 11:55:00,93
2016-01-29 12:00:00,104
2016-01-29 12:05:00,99
2016-01-29 12:10:00,113
2016-01-29 12:15:00,105
2016-01-29 12:20:00,108
2016-01-29 12:25:00,89
2016-01-29 12:30:00,101
2016-01-29 12:35:00,91
2016-01-29 12:40:00,96
2016-01-29 12:45:00,100
2016-01-29 12:50:00,109
2016-01-29 12:55:00,96
2016-01-29 13:00:00,89
2016-01-29 13:05:00,70
2016-01-29 13:10:00,104
2016-01-29 13:15:00,110
2016-01-29 13:20:00,90
2016-01-29 13:25:00,107
2016-01-29 13:30:00,119
2016-01-29 13:35:00,102
2016-01-29 13:40:00,104
2016-01-29 13:45:00,104
2016-01-29 13:50:00,91
2016-01-29 13:55:00,119
2016-01-29 14:00:00,107
2016-01-29 14:05:00,108
2016-01-29 14:10:00,98
2016-01-29 14:15:00,120
2016-01-29 14:20:00,113
2016-01-29 14:25:00,107
2016-01-29 14:30:00,107
2016-01-29 14:35:00,125
2016-01-29 14:40:00,109
2016-01-29 14:45:00,122
2016-01-29 14:50:00,89
2016-01-29 14:55:00,108
2016-01-29 15:00:00,103
2016-01-29 15:05:00,103
2016-01-29 15:10:00,115
2016-01-29 15:15:00,108
2016-01-29 15:20:00,99
2016-01-29 15:25:00,107
2016-01-29 15:30:00,103
2016-01-29 15:35:00,86
2016-01-29 15:40:00,96
2016-01-29 15:45:00,112
2016-01-29 15:50:00,108
2016-01-29 15:55:00,93
2016-01-29 16:00:00,106
2016-01-29 16:05:00,100
2016-01-29 16:10:00,91
2016-01-29 16:15:00,102
2016-01-29 16:20:00,93
2016-01-29 16:25:00,90
2016-01-29 16:30:00,83
2016-01-29 16:35:00,87
2016-01-29 16:40:00,99
2016-01-29 16:45:00,105
2016-01-29 16:50:00,85
2016-01-29 16:55:00,90
2016-01-29 17:00:00,97
2016-01-29 17:05:00,93
2016-01-29 17:10:00,92
2016-01-29 17:15:00,99
2016-01-29 17:20:00,96
2016-01-29 17:25:00,82
2016-01-29 17:30:00,95
2016-01-29 17:35:00,93
2016-01-29 17:40:00,85
2016-01-29 17:45:00,88
2016-01-29 17:50:00,96
2016-01-29 17:55:00,75
2016-01-29 18:00:00,86
2016-01-29 18:05:00,77
2016-01-29 18:10:00,67
2016-01-29 18:15:00,85
2016-01-29 18:20:00,111
2016-01-29 18:25:00,91
2016-01-29 18:30:00,97
2016-01-29 18:35:00,91
2016-01-29 18:40:00,96
2016-01-29 18:45:00,82
2016-01-29 18:50:00,100
2016-01-29 18:55:00,82
2016-01-29 19:00:00,76
2016-01-29 19:05:00,72
2016-01-29 19:10:00,83
2016-01-29 19:15:00,90
2016-01-29 19:20:00,95
2016-01-29 19:25:00,96
2016-01-29 19:30:00,92
2016-01-29 19:35:00,100
2016-01-29 19:40:00,73
2016-01-29 19:45:00,82
2016-01-29 19:50:00,79
2016-01-29 19:55:00,79
2016-01-29 20:00:00,79
2016-01-29 20:05:00,87
2016-01-29 20:10:00,80
2016-01-29 20:15:00,79
2016-01-29 20:20:00,76
2016-01-29 20:25:00,65
2016-01-29 20:30:00,84
2016-01-29 20:35:00,60
2016-01-29 20:40:00,63
2016-01-29 20:45:00,49
2016-01-29 20:50:00,63
2016-01-29 20:55:00,51
2016-01-29 21:00:00,44
2016-01-29 21:05:00,50
2016-01-29 21:10:00,64
2016-01-29 21:15:00,64
2016-01-29 21:20:00,67
2016-01-29 21:25:00,53
2016-01-29 21:30:00,52
2016-01-29 21:35:00,53
2016-01-29 21:40:00,54
2016-01-29 21:45:00,46
2016-01-29 21:50:00,51
2016-01-29 21:55:00,41
2016-01-29 22:00:00,36
2016-01-29 22:05:00,48
2016-01-29 22:10:00,35
2016-01-29 22:15:00,46
2016-01-29 22:20:00,32
2016-01-29 22:25:00,34
2016-01-29 22:30:00,35
2016-01-29 22:35:00,33
2016-01-29 22:40:00,39
2016-01-29 22:45:00,31
2016-01-29 22:50:00,24
2016-01-29 22:55:00,29
2016-01-29 23:00:00,29
2016-01-29 23:05:00,22
2016-01-29 23:10:00,29
2016-01-29 23:15:00,29
2016-01-29 23:20:00,17
2016-01-29 23:25:00,16
2016-01-29 23:30:00,28
2016-01-29 23:35:00,24
2016-01-29 23:40:00,27
2016-01-29 23:45:00,24
2016-01-29 23:50:00,27
2016-01-29 23:55:00,22
2016-02-01 00:00:00,15
2016-02-01 00:05:00,7
2016-02-01 00:10:00,11
2016-02-01 00:15:00,7
2016-02-01 00:20:00,9
2016-02-01 00:25:00,4
2016-02-01 00:30:00,7
2016-02-01 00:35:00,13
2016-02-01 00:40:00,10
2016-02-01 00:45:00,13
2016-02-01 00:50:00,8
2016-02-01 00:55:00,5
2016-02-01 01:00:00,2
2016-02-01 01:05:00,2
2016-02-01 01:10:00,6
2016-02-01 01:15:00,7
2016-02-01 01:20:00,10
2016-02-01 01:25:00,7
2016-02-01 01:30:00,8
2016-02-01 01:35:00,3
2016-02-01 01:40:00,4
2016-02-01 01:45:00,6
2016-02-01 01:50:00,5
2016-02-01 01:55:00,5
2016-02-01 02:00:00,5
2016-02-01 02:05:00,2
2016-02-01 02:10:00,3
2016-02-01 02:15:00,6
2016-02-01 02:20:00,9
2016-02-01 02:25:00,2
2016-02-01 02:30:00,1
2016-02-01 02:35:00,3
2016-02-01 02:40:00,3
2016-02-01 02:45:00,6
2016-02-01 02:50:00,6
2016-02-01 02:55:00,5
2016-02-01 03:00:00,6
2016-02-01 03:05:00,4
2016-02-01 03:10:00,4
2016-02-01 03:15:00,8
2016-02-01 03:20:00,7
2016-02-01 03:25:00,7
2016-02-01 03:30:00,7
2016-02-01 03:35:00,8
2016-02-01 03:40:00,3
2016-02-01 03:45:00,8
2016-02-01 03:50:00,5
2016-02-01 03:55:00,14
2016-02-01 04:00:00,20
2016-02-01 04:05:00,13
2016-02-01 04:10:00,19
2016-02-01 04:15:00,11
2016-02-01 04:20:00,16
2016-02-01 04:25:00,19
2016-02-01 04:30:00,22
2016-02-01 04:35:00,26
2016-02-01 04:40:00,45
2016-02-01 04:45:00,48
2016-02-01 04:50:00,51
2016-02-01 04:55:00,52
2016-02-01 05:00:00,56
2016-02-01 05:05:00,72
2016-02-01 05:10:00,78
2016-02-01 05:15:00,55
2016-02-01 05:20:00,65
2016-02-01 05:25:00,72
2016-02-01 05:30:00,78
2016-02-01 05:35:00,108
2016-02-01 05:40:00,105
2016-02-01 05:45:00,103
2016-02-01 05:50:00,106
2016-02-01 05:55:00,91
2016-02-01 06:00:00,90
2016-02-01 06:05:00,112
2016-02-01 06:10:00,141
2016-02-01 06:15:00,138
2016-02-01 06:20:00,126
2016-02-01 06:25:00,146
2016-02-01 06:30:00,151
2016-02-01 06:35:00,156
2016-02-01 06:40:00,176
2016-02-01 06:45:00,174
2016-02-01 06:50:00,173
2016-02-01 06:55:00,167
2016-02-01 07:00:00,142
2016-02-01 07:05:00,104
2016-02-01 07:10:00,133
2016-02-01 07:15:00,118
2016-02-01 07:20:00,85
2016-02-01 07:25:00,82
2016-02-01 07:30:00,85
2016-02-01 07:35:00,82
2016-02-01 07:40:00,66
2016-02-01 07:45:00,80
2016-02-01 07:50:00,79
2016-02-01 07:55:00,70
2016-02-01 08:00:00,63
2016-02-01 08:05:00,76
2016-02-01 08:10:00,55
2016-02-01 08:15:00,70
2016-02-01 08:20:00,69
2016-02-01 08:25:00,70
2016-02-01 08:30:00,73
2016-02-01 08:35:00,67
2016-02-01 08:40:00,66
2016-02-01 08:45:00,77
2016-02-01 08:50:00,77
2016-02-01 08:55:00,62
2016-02-01 09:00:00,70
2016-02-01 09:05:00,73
2016-02-01 09:10:00,89
2016-02-01 09:15:00,85
2016-02-01 09:20:00,95
2016-02-01 09:25:00,104
2016-02-01 09:30:00,101
2016-02-01 09:35:00,105
2016-02-01 09:40:00,95
2016-02-01 09:45:00,96
2016-02-01 09:50:00,111
2016-02-01 09:55:00,98
2016-02-01 10:00:00,119
2016-02-01 10:05:00,114
2016-02-01 10:10:00,97
2016-02-01 10:15:00,114
2016-02-01 10:20:00,104
2016-02-01 10:25:00,96
2016-02-01 10:30:00,129
2016-02-01 10:35:00,98
2016-02-01 10:40:00,102
2016-02-01 10:45:00,100
2016-02-01 10:50:00,95
2016-02-01 10:55:00,106
2016-02-01 11:00:00,86
2016-02-01 11:05:00,107
2016-02-01 11:10:00,107
2016-02-01 11:15:00,96
2016-02-01 11:20:00,90
2016-02-01 11:25:00,100
2016-02-01 11:30:00,72
2016-02-01 11:35:00,84
2016-02-01 11:40:00,90
2016-02-01 11:45:00,86
2016-02-01 11:50:00,92
2016-02-01 11:55:00,74
2016-02-01 12:00:00,34
2016-02-01 12:05:00,102
2016-02-01 12:10:00,89
2016-02-01 12:15:00,114
2016-02-01 12:20:00,119
2016-02-01 12:25:00,106
2016-02-01 12:30:00,85
2016-02-01 12:35:00,89
2016-02-01 12:40:00,98
2016-02-01 12:45:00,105
2016-02-01 12:50:00,105
2016-02-01 12:55:00,96
2016-02-01 13:00:00,78
2016-02-01 13:05:00,74
2016-02-01 13:10:00,77
2016-02-01 13:15:00,75
2016-02-01 13:20:00,84
2016-02-01 13:25:00,90
2016-02-01 13:30:00,94
2016-02-01 13:35:00,104
2016-02-01 13:40:00,105
2016-02-01 13:45:00,98
2016-02-01 13:50:00,99
2016-02-01 13:55:00,80
2016-02-01 14:00:00,75
2016-02-01 14:05:00,98
2016-02-01 14:10:00,79
2016-02-01 14:15:00,105
2016-02-01 14:20:00,88
2016-02-01 14:25:00,86
2016-02-01 14:30:00,89
2016-02-01 14:35:00,60
2016-02-01 14:40:00,107
2016-02-01 14:45:00,100
2016-02-01 14:50:00,97
2016-02-01 14:55:00,97
2016-02-01 15:00:00,101
2016-02-01 15:05:00,91
2016-02-01 15:10:00,93
2016-02-01 15:15:00,92
2016-02-01 15:20:00,97
2016-02-01 15:25:00,95
2016-02-01 15:30:00,96
2016-02-01 15:35:00,104
2016-02-01 15:40:00,97
2016-02-01 15:45:00,97
2016-02-01 15:50:00,106
2016-02-01 15:55:00,97
2016-02-01 16:00:00,80
2016-02-01 16:05:00,92
2016-02-01 16:10:00,94
2016-02-01 16:15:00,116
2016-02-01 16:20:00,107
2016-02-01 16:25:00,84
2016-02-01 16:30:00,78
2016-02-01 16:35:00,87
2016-02-01 16:40:00,80
2016-02-01 16:45:00,90
2016-02-01 16:50:00,100
2016-02-01 16:55:00,80
2016-02-01 17:00:00,97
2016-02-01 17:05:00,103
2016-02-01 17:10:00,96
2016-02-01 17:15:00,105
2016-02-01 17:20:00,103
2016-02-01 17:25:00,104
2016-02-01 17:30:00,95
2016-02-01 17:35:00,90
2016-02-01 17:40:00,91
2016-02-01 17:45:00,72
2016-02-01 17:50:00,83
2016-02-01 17:55:00,79
2016-02-01 18:00:00,80
2016-02-01 18:05:00,80
2016-02-01 18:10:00,70
2016-02-01 18:15:00,83
2016-02-01 18:20:00,82
2016-02-01 18:25:00,72
2016-02-01 18:30:00,74
2016-02-01 18:35:00,70
2016-02-01 18:40:00,77
2016-02-01 18:45:00,72
2016-02-01 18:50:00,68
2016-02-01 18:55:00,66
2016-02-01 19:00:00,84
2016-02-01 19:05:00,63
2016-02-01 19:10:00,65
2016-02-01 19:15:00,79
2016-02-01 19:20:00,65
2016-02-01 19:25:00,64
2016-02-01 19:30:00,64
2016-02-01 19:35:00,56
2016-02-01 19:40:00,62
2016-02-01 19:45:00,58
2016-02-01 19:50:00,50
2016-02-01 19:55:00,44
2016-02-01 20:00:00,46
2016-02-01 20:05:00,46
2016-02-01 20:10:00,47
2016-02-01 20:15:00,44
2016-02-01 20:20:00,42
2016-02-01 20:25:00,53
2016-02-01 20:30:00,38
2016-02-01 20:35:00,39
2016-02-01 20:40:00,43
2016-02-01 20:45:00,29
2016-02-01 20:50:00,43
2016-02-01 20:55:00,50
2016-02-01 21:00:00,43
2016-02-01 21:05:00,42
2016-02-01 21:10:00,46
2016-02-01 21:15:00,51
2016-02-01 21:20:00,40
2016-02-01 21:25:00,33
2016-02-01 21:30:00,35
2016-02-01 21:35:00,37
2016-02-01 21:40:00,32
2016-02-01 21:45:00,35
2016-02-01 21:50:00,29
2016-02-01 21:55:00,26
2016-02-01 22:00:00,26
2016-02-01 22:05:00,32
2016-02-01 22:10:00,31
2016-02-01 22:15:00,21
2016-02-01 22:20:00,25
2016-02-01 22:25:00,24
2016-02-01 22:30:00,16
2016-02-01 22:35:00,20
2016-02-01 22:40:00,22
2016-02-01 22:45:00,20
2016-02-01 22:50:00,16
2016-02-01 22:55:00,14
2016-02-01 23:00:00,18
2016-02-01 23:05:00,16
2016-02-01 23:10:00,16
2016-02-01 23:15:00,14
2016-02-01 23:20:00,11
2016-02-01 23:25:00,16
2016-02-01 23:30:00,12
2016-02-01 23:35:00,12
2016-02-01 23:40:00,10
2016-02-01 23:45:00,14
2016-02-01 23:50:00,14
2016-02-01 23:55:00,10
2016-02-02 00:00:00,7
2016-02-02 00:05:00,13
2016-02-02 00:10:00,9
2016-02-02 00:15:00,6
2016-02-02 00:20:00,3
2016-02-02 00:25:00,7
2016-02-02 00:30:00,6
2016-02-02 00:35:00,5
2016-02-02 00:40:00,2
2016-02-02 00:45:00,7
2016-02-02 00:50:00,7
2016-02-02 00:55:00,6
2016-02-02 01:00:00,6
2016-02-02 01:05:00,10
2016-02-02 01:10:00,5
2016-02-02 01:15:00,7
2016-02-02 01:20:00,5
2016-02-02 01:25:00,5
2016-02-02 01:30:00,9
2016-02-02 01:35:00,4
2016-02-02 01:40:00,2
2016-02-02 01:45:00,1
2016-02-02 01:50:00,2
2016-02-02 01:55:00,5
2016-02-02 02:00:00,3
2016-02-02 02:05:00,5
2016-02-02 02:10:00,1
2016-02-02 02:15:00,5
2016-02-02 02:20:00,4
2016-02-02 02:25:00,3
2016-02-02 02:30:00,3
2016-02-02 02:35:00,5
